--------- beginning of system
11-21 15:00:21.043 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_934, appType = 1, type = SVC_REQ, clientId = 0, token = 2830, payloadLen = 20, result = 0, payload.size() = 20
11-21 15:00:21.047 D/commandrouter( 1006): mcu_healthcheck_934 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 2830, service client ID = 5, token ID = 10826, result = 0
11-21 15:00:21.628 I/chatty  ( 1186): uid=1000(system) android.ui expire 11 lines
11-21 15:13:36.759 D/ConnectivityService( 1186): Switching to new default network: NetworkAgentInfo{ ni{[type: MOBILE[LTE], state: CONNECTED/CONNECTED, reason: (unspecified), extra: enhancedphone, failover: false, available: true, roaming: false]}  network{101}  nethandle{437197393933}  lp{{InterfaceName: rmnet_data2 LinkAddresses: [ 10.55.48.101/30,2600:381:4804:c4b6:8cdc:8f0b:afe1:ec6b/64 ] DnsAddresses: [ /172.26.38.2,/fc00:a:a::400 ] Domains: null MTU: 1430 TcpBufferSizes: 2097152,4194304,8388608,262144,524288,1048576 Routes: [ 0.0.0.0/0 -> 10.55.48.102 rmnet_data2 mtu 1430,::/0 -> fe80::9db2:334d:2872:1e0a rmnet_data2 mtu 1430,10.55.48.100/30 -> 0.0.0.0 rmnet_data2 mtu 0,2600:381:4804:c4b6::/64 -> :: rmnet_data2 mtu 0 ]}}  nc{[ Transports: CELLULAR Capabilities: MMS&SUPL&FOTA&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED&NOT_ROAMING&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=15000Kbps LinkDnBandwidth>=30000Kbps Specifier: <TelephonyNetworkSpecifier [mSubId = 1]> AdministratorUids: [] RequestorUid: -1 RequestorPackageName: null]}  Score{50}  everValidated{true}  lastValidated{true}  created{true} lingering{false} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:13:36.865 W/SimpleTimeDetectorStrategy( 1186): Existing suggestion found to be invalid  elapsedRealtimeMillis=170704590, timeSuggestion=TelephonyTimeSuggestion{mSlotIndex='0', mUtcTime=TimestampedValue{mReferenceTimeMillis=57092, mValue=1637365770000}, mDebugInfo=[Sending new time suggestion nitzSignal=TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}}, reason=handleNitzReceived(TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}})]}
11-21 15:13:36.930 D/ConnectivityService( 1186): Sending CONNECTED broadcast for type 0 [101 CELLULAR] isDefaultNetwork=true
11-21 15:13:40.871 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:41.418 I/chatty  ( 1186): uid=1000(system) android.ui identical 1 line
11-21 15:13:41.937 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:43.331 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49833
11-21 15:13:43.332 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49833, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:13:43.627 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:44.624 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:45.436 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:13:45.617 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:46.616 I/chatty  ( 1186): uid=1000(system) android.ui identical 1 line
11-21 15:13:47.628 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:13:48.157 W/ActivityManager( 1186): Invalid packageName: com.facebook.wearable.system.settings/com.facebook.wearable.system.settings.SettingsActivity
11-21 15:13:48.296 I/ActivityTaskManager( 1186): START u0 {flg=0x10000000 cmp=com.facebook.wearable.system.settings/.SettingsActivity} from uid 0
11-21 15:13:48.316 I/ActivityTaskManager( 1186): The Process com.facebook.wearable.system.settings Already Exists in BG. So sending its PID: 4763
11-21 15:13:48.317 W/ActivityTaskManager( 1186): Tried to set launchTime (0) < mLastActivityLaunchTime (170696098)
11-21 15:13:51.156 D/AnalyticsLogger( 1186): sent events: 13
11-21 15:13:52.425 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:13:53.337 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49834
11-21 15:13:53.337 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49834, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:13:54.699 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.display.WifiDisplayAdapter.handleSendStatusChangeBroadcast:440 com.android.server.display.WifiDisplayAdapter.access$1700:63 com.android.server.display.WifiDisplayAdapter$WifiDisplayHandler.handleMessage:675 
11-21 15:13:55.755 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendBroadcastMultiplePermissions:3209 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendP2pConnectionChangedBroadcast:3236 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.access$5100:768 
11-21 15:13:55.756 W/BroadcastQueue( 1186): Permission Denial: receiving Intent { act=android.net.wifi.p2p.CONNECTION_STATE_CHANGE flg=0x24000010 (has extras) } to ProcessRecord{688c834 1907:.qtidataservices/u0a88} (pid=1907, uid=10088) requires android.permission.ACCESS_FINE_LOCATION due to sender android (uid 1000)
11-21 15:13:55.766 W/wificond(  911): Scan is not started. Ignore abort request
11-21 15:13:55.800 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendBroadcastMultiplePermissions:3209 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendThisDeviceChangedBroadcast:3218 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.updateThisDevice:3962 
11-21 15:13:57.106 D/ConnectivityService( 1186): registerNetworkAgent NetworkAgentInfo{ ni{[type: WIFI[], state: UNKNOWN/IDLE, reason: (unspecified), extra: , failover: false, available: true, roaming: false]}  network{222}  nethandle{956888436749}  lp{{InterfaceName: wlan0 LinkAddresses: [ ] DnsAddresses: [ ] Domains: null MTU: 0 Routes: [ ]}}  nc{[ Transports: WIFI Capabilities: NOT_METERED&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&NOT_ROAMING&FOREGROUND&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=72000Kbps LinkDnBandwidth>=72000Kbps OwnerUid: 1000 SSID: "MTBF_Lab" RequestorUid: -1 RequestorPackageName: null]}  Score{20}  everValidated{false}  lastValidated{false}  created{false} lingering{false} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:13:57.182 D/ConnectivityService( 1186): [222 WIFI] EVENT_NETWORK_INFO_CHANGED, going from UNKNOWN to UNKNOWN
11-21 15:13:57.333 D/ConnectivityService( 1186): NetReassign [no changes]
11-21 15:13:57.391 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.391 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.549 E/ConnectivityService( 1186): Exception in networkAddRouteParcel for non-gateway: android.os.ServiceSpecificException: Machine is not on the network (code 64)
11-21 15:13:57.553 E/ConnectivityService( 1186): Exception in networkAddRouteParcel for gateway: android.os.ServiceSpecificException: Machine is not on the network (code 64)
11-21 15:13:57.553 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.553 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.698 D/ConnectivityService( 1186): Setting DNS servers for network 222 to [/192.168.1.1]
11-21 15:13:57.711 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.711 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.808 D/ConnectivityService( 1186): [222 WIFI] EVENT_NETWORK_INFO_CHANGED, going from UNKNOWN to CONNECTED
11-21 15:13:57.828 D/DnsManager( 1186): sendDnsConfigurationForNetwork(222, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [])
11-21 15:13:57.840 W/DnsManager( 1186): updatePrivateDns(222, PrivateDnsConfig{true:/[]})
11-21 15:13:57.841 D/ConnectivityService( 1186): Setting DNS servers for network 222 to [/192.168.1.1]
11-21 15:13:57.842 D/DnsManager( 1186): sendDnsConfigurationForNetwork(222, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:13:57.845 D/ConnectivityService( 1186): Adding iface wlan0 to network 222
11-21 15:13:57.875 D/ConnectivityService( 1186): Setting DNS servers for network 222 to [/192.168.1.1]
11-21 15:13:57.875 D/DnsManager( 1186): sendDnsConfigurationForNetwork(222, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:13:57.877 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.877 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:57.970 D/ConnectivityService( 1186): NetReassign [no changes]
11-21 15:13:58.260 D/ConnectivityService( 1186): [222 WIFI] validation passed
11-21 15:13:58.261 D/ConnectivityService( 1186): NetReassign [44 : 101 → 222, 11 : 101 → 222, 63 : 101 → 222, 2885 : 101 → 222, 2235 : 101 → 222, 2877 : 101 → 222, 17 : 101 → 222, 25 : 101 → 222, 1438 : 101 → 222, 1 : 101 → 222, 2887 : 101 → 222, 8 : 101 → 222, 12 : 101 → 222, 14 : 101 → 222, 16 : 101 → 222, 22 : 101 → 222]
11-21 15:13:58.267 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'INTERFACE' not found
11-21 15:13:58.267 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'STATE' not found
11-21 15:13:58.267 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'TIME_NS' not found
11-21 15:13:58.267 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'UID' not found
11-21 15:13:58.283 D/ConnectivityService( 1186): Switching to new default network: NetworkAgentInfo{ ni{[type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , failover: false, available: true, roaming: false]}  network{222}  nethandle{956888436749}  lp{{InterfaceName: wlan0 LinkAddresses: [ 192.168.1.41/24 ] DnsAddresses: [ /192.168.1.1 ] Domains: null MTU: 0 ServerAddress: /192.168.1.1 TcpBufferSizes: 524288,1048576,2097152,262144,524288,1048576 Routes: [ fe80::/64 -> :: wlan0 mtu 0,192.168.1.0/24 -> 0.0.0.0 wlan0 mtu 0,0.0.0.0/0 -> 192.168.1.1 wlan0 mtu 0 ]}}  nc{[ Transports: WIFI Capabilities: NOT_METERED&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED&NOT_ROAMING&FOREGROUND&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=62000Kbps LinkDnBandwidth>=62000Kbps SignalStrength: -35 OwnerUid: 1000 SSID: "MTBF_Lab" RequestorUid: -1 RequestorPackageName: null]}  Score{60}  everValidated{true}  lastValidated{true}  created{true} lingering{false} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:13:58.389 W/SimpleTimeDetectorStrategy( 1186): Existing suggestion found to be invalid  elapsedRealtimeMillis=170726115, timeSuggestion=TelephonyTimeSuggestion{mSlotIndex='0', mUtcTime=TimestampedValue{mReferenceTimeMillis=57092, mValue=1637365770000}, mDebugInfo=[Sending new time suggestion nitzSignal=TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}}, reason=handleNitzReceived(TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}})]}
11-21 15:13:58.436 D/ConnectivityService( 1186): Lingering [101 CELLULAR] for 30000ms
11-21 15:13:58.441 D/ConnectivityService( 1186): Sending DISCONNECTED broadcast for type 0 [101 CELLULAR] isDefaultNetwork=true
11-21 15:13:58.443 D/ConnectivityService( 1186): Sending CONNECTED broadcast for type 1 [222 WIFI] isDefaultNetwork=true
11-21 15:13:58.521 D/ConnectivityService( 1186): Setting DNS servers for network 222 to [/192.168.1.1]
11-21 15:13:58.521 D/DnsManager( 1186): sendDnsConfigurationForNetwork(222, [192.168.1.1], [], 1800, 25, 8, 64, 0, 0, , [192.168.1.1])
11-21 15:13:58.998 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:13:58.998 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:00.422 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_1029, appType = 1, type = SVC_REQ, clientId = 0, token = 5688, payloadLen = 12, result = 0, payload.size() = 12
11-21 15:14:00.426 D/commandrouter( 1006): mcu_healthcheck_1029 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 5688, service client ID = 40, token ID = 10868, result = 0
11-21 15:14:00.426 D/mculinkhealth( 1029): isMcuReachable 1 (5 ms)
11-21 15:14:01.819 D/AppStorageManager( 1186): BEFORE:: Previous Size: 884346880 Current Size: 884400128
11-21 15:14:01.819 D/AppStorageManager( 1186): AFTER:: Previous Size: 884400128 Current Size: 884400128
11-21 15:14:03.347 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49835
11-21 15:14:03.348 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49835, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:14:13.359 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49836
11-21 15:14:13.359 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49836, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:14:15.972 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:17.048 I/chatty  ( 1186): uid=1000(system) android.ui identical 2 lines
11-21 15:14:18.564 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:19.180 W/ActivityManager( 1186): Invalid packageName: com.facebook.wearable.system.settings/com.facebook.wearable.system.settings.SettingsActivity
11-21 15:14:19.323 I/ActivityTaskManager( 1186): START u0 {flg=0x10000000 cmp=com.facebook.wearable.system.settings/.SettingsActivity} from uid 0
11-21 15:14:19.367 I/ActivityTaskManager( 1186): The Process com.facebook.wearable.system.settings Already Exists in BG. So sending its PID: 4763
11-21 15:14:19.367 W/ActivityTaskManager( 1186): Tried to set launchTime (0) < mLastActivityLaunchTime (170716044)
11-21 15:14:21.141 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_934, appType = 1, type = SVC_REQ, clientId = 0, token = 2844, payloadLen = 20, result = 0, payload.size() = 20
11-21 15:14:21.144 D/commandrouter( 1006): mcu_healthcheck_934 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 2844, service client ID = 5, token ID = 10869, result = 0
11-21 15:14:21.985 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:14:23.368 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49837
11-21 15:14:23.369 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49837, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:14:27.086 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.display.WifiDisplayAdapter.handleSendStatusChangeBroadcast:440 com.android.server.display.WifiDisplayAdapter.access$1700:63 com.android.server.display.WifiDisplayAdapter$WifiDisplayHandler.handleMessage:675 
11-21 15:14:27.841 D/ConnectivityService( 1186): [222 WIFI] EVENT_NETWORK_INFO_CHANGED, going from CONNECTED to DISCONNECTED
11-21 15:14:27.842 D/ConnectivityService( 1186): [222 WIFI] disconnected, was satisfying 27
11-21 15:14:28.194 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:28.194 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:28.257 D/ConnectivityService( 1186): Sending DISCONNECTED broadcast for type 1 [222 WIFI] isDefaultNetwork=true
11-21 15:14:28.260 D/ConnectivityService( 1186): NetReassign [44 : null → 101, 11 : null → 101, 63 : null → 101, 2885 : null → 101, 2235 : null → 101, 2877 : null → 101, 17 : null → 101, 25 : null → 101, 1438 : null → 101, 1 : null → 101, 2887 : null → 101, 8 : null → 101, 12 : null → 101, 14 : null → 101, 16 : null → 101, 22 : null → 101]
11-21 15:14:28.273 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'INTERFACE' not found
11-21 15:14:28.273 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'STATE' not found
11-21 15:14:28.273 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'TIME_NS' not found
11-21 15:14:28.273 E/NetlinkEvent(  462): NetlinkEvent::FindParam(): Parameter 'UID' not found
11-21 15:14:28.283 D/ConnectivityService( 1186): Switching to new default network: NetworkAgentInfo{ ni{[type: MOBILE[LTE], state: CONNECTED/CONNECTED, reason: (unspecified), extra: enhancedphone, failover: false, available: true, roaming: false]}  network{101}  nethandle{437197393933}  lp{{InterfaceName: rmnet_data2 LinkAddresses: [ 10.55.48.101/30,2600:381:4804:c4b6:8cdc:8f0b:afe1:ec6b/64 ] DnsAddresses: [ /172.26.38.2,/fc00:a:a::400 ] Domains: null MTU: 1430 TcpBufferSizes: 2097152,4194304,8388608,262144,524288,1048576 Routes: [ 0.0.0.0/0 -> 10.55.48.102 rmnet_data2 mtu 1430,::/0 -> fe80::9db2:334d:2872:1e0a rmnet_data2 mtu 1430,10.55.48.100/30 -> 0.0.0.0 rmnet_data2 mtu 0,2600:381:4804:c4b6::/64 -> :: rmnet_data2 mtu 0 ]}}  nc{[ Transports: CELLULAR Capabilities: MMS&SUPL&FOTA&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED&NOT_ROAMING&FOREGROUND&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=15000Kbps LinkDnBandwidth>=30000Kbps Specifier: <TelephonyNetworkSpecifier [mSubId = 1]> AdministratorUids: [] RequestorUid: -1 RequestorPackageName: null]}  Score{50}  everValidated{true}  lastValidated{true}  created{true} lingering{true} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:14:28.461 D/ConnectivityService( 1186): Unlingering [101 CELLULAR]
11-21 15:14:28.461 D/ConnectivityService( 1186): Sending CONNECTED broadcast for type 0 [101 CELLULAR] isDefaultNetwork=true
11-21 15:14:28.505 W/SimpleTimeDetectorStrategy( 1186): Existing suggestion found to be invalid  elapsedRealtimeMillis=170756229, timeSuggestion=TelephonyTimeSuggestion{mSlotIndex='0', mUtcTime=TimestampedValue{mReferenceTimeMillis=57092, mValue=1637365770000}, mDebugInfo=[Sending new time suggestion nitzSignal=TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}}, reason=handleNitzReceived(TimestampedValue{mReferenceTimeMillis=57092, mValue=NitzData{mOriginalString=21/11/19,23:49:30-32,00, mZoneOffset=-28800000, mDstOffset=0, mCurrentTimeMillis=1637365770000, mEmulatorHostTimeZone=null}})]}
11-21 15:14:30.427 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = mcu_healthcheck_1029, appType = 1, type = SVC_REQ, clientId = 0, token = 5689, payloadLen = 12, result = 0, payload.size() = 12
11-21 15:14:30.440 D/commandrouter( 1006): mcu_healthcheck_1029 (1, merlot:mcu_health:control): <ServiceResponse> FORWARDED (remote -> local) CR token ID = 5689, service client ID = 40, token ID = 10870, result = 0
11-21 15:14:30.441 D/mculinkhealth( 1029): isMcuReachable 1 (14 ms)
11-21 15:14:32.300 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:32.832 I/chatty  ( 1186): uid=1000(system) android.ui identical 1 line
11-21 15:14:33.368 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:33.375 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49838
11-21 15:14:33.376 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49838, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:14:34.625 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:35.623 I/chatty  ( 1186): uid=1000(system) android.ui identical 1 line
11-21 15:14:36.616 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:37.020 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:14:37.630 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:38.626 D/AutofillManagerService( 1186): onBackKeyPressed()
11-21 15:14:39.180 W/ActivityManager( 1186): Invalid packageName: com.facebook.wearable.system.settings/com.facebook.wearable.system.settings.SettingsActivity
11-21 15:14:39.304 I/ActivityTaskManager( 1186): START u0 {flg=0x10000000 cmp=com.facebook.wearable.system.settings/.SettingsActivity} from uid 0
11-21 15:14:39.323 I/ActivityTaskManager( 1186): The Process com.facebook.wearable.system.settings Already Exists in BG. So sending its PID: 4763
11-21 15:14:39.324 W/ActivityTaskManager( 1186): Tried to set launchTime (0) < mLastActivityLaunchTime (170747095)
11-21 15:14:42.932 E/TaskPersister( 1186): File error accessing recents directory (directory doesn't exist?).
11-21 15:14:43.388 D/commandrouter( 1006): rtc_sync (1, rtc:sync): <ServiceRequest> FORWARDED (remote -> local) service client ID = 0, token ID = 49839
11-21 15:14:43.389 D/commandrouter( 1006): SocServiceHandle::onServiceMessage, SoC Service = rtc_sync, appType = 1, type = SVC_RESP, clientId = 0, token = 49839, payloadLen = 8, result = 0, payload.size() = 8
11-21 15:14:46.097 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.display.WifiDisplayAdapter.handleSendStatusChangeBroadcast:440 com.android.server.display.WifiDisplayAdapter.access$1700:63 com.android.server.display.WifiDisplayAdapter$WifiDisplayHandler.handleMessage:675 
11-21 15:14:47.107 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendBroadcastMultiplePermissions:3209 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendP2pConnectionChangedBroadcast:3236 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.access$5100:768 
11-21 15:14:47.108 W/BroadcastQueue( 1186): Permission Denial: receiving Intent { act=android.net.wifi.p2p.CONNECTION_STATE_CHANGE flg=0x24000010 (has extras) } to ProcessRecord{688c834 1907:.qtidataservices/u0a88} (pid=1907, uid=10088) requires android.permission.ACCESS_FINE_LOCATION due to sender android (uid 1000)
11-21 15:14:47.163 W/ContextImpl( 1186): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcastMultiplePermissions:1143 android.content.Context.sendBroadcastWithMultiplePermissions:2150 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendBroadcastMultiplePermissions:3209 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.sendThisDeviceChangedBroadcast:3218 com.android.server.wifi.p2p.WifiP2pServiceImpl$P2pStateMachine.updateThisDevice:3962 
11-21 15:14:47.172 W/wificond(  911): Scan is not started. Ignore abort request
11-21 15:14:47.581 D/ConnectivityService( 1186): registerNetworkAgent NetworkAgentInfo{ ni{[type: WIFI[], state: UNKNOWN/IDLE, reason: (unspecified), extra: , failover: false, available: true, roaming: false]}  network{223}  nethandle{961183404045}  lp{{InterfaceName: wlan0 LinkAddresses: [ ] DnsAddresses: [ ] Domains: null MTU: 0 Routes: [ ]}}  nc{[ Transports: WIFI Capabilities: NOT_METERED&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&NOT_ROAMING&FOREGROUND&NOT_CONGESTED&NOT_SUSPENDED LinkUpBandwidth>=72000Kbps LinkDnBandwidth>=72000Kbps OwnerUid: 1000 SSID: "MTBF_Lab" RequestorUid: -1 RequestorPackageName: null]}  Score{20}  everValidated{false}  lastValidated{false}  created{false} lingering{false} explicitlySelected{false} acceptUnvalidated{false} everCaptivePortalDetected{false} lastCaptivePortalDetected{false} partialConnectivity{false} acceptPartialConnectivity{false} clat{mBaseIface: null, mIface: null, mState: IDLE} }
11-21 15:14:47.658 D/ConnectivityService( 1186): [223 WIFI] EVENT_NETWORK_INFO_CHANGED, going from UNKNOWN to UNKNOWN
11-21 15:14:47.808 D/ConnectivityService( 1186): NetReassign [no changes]
11-21 15:14:47.874 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:47.874 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.072 E/ConnectivityService( 1186): Exception in networkAddRouteParcel for non-gateway: android.os.ServiceSpecificException: Machine is not on the network (code 64)
11-21 15:14:48.073 E/ConnectivityService( 1186): Exception in networkAddRouteParcel for gateway: android.os.ServiceSpecificException: Machine is not on the network (code 64)
11-21 15:14:48.073 I/Nat464Xlat( 1186): Android Xlat is disabled
11-21 15:14:48.073 I/Nat464Xlat( 1186): Android Xlat is disabled
